"ID","scenario","region","soiltype","initDR","year","crop","gp","oc","yield","calories","calories_diff","land_use","land_use_diff","ww_yield","ww_pc","cyl","output","fuel_cost","labour_cost","operations_cost","fertiliser_cost","seed_cost","herbicide_cost","sundry_cost","variables_cost","other_cost","c_fert_prod","c_fert_appl","c_pesticide","c_stock_change","c_field_energy_use","c_total","c_emiss_diff"
"BAU_c_m_LD-HR_5","BAU","central","medium","LD-HR",5,"winterwheat",545.12122732446,0,6.39047570310301,2134.41888483641,0,0.46864656564271,0,6.39047570310301,0,65.4287837837838,1389.26089764643,123.639752741474,63.8799175804913,187.519670321965,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_c_m_LD-HR_6","BAU","central","medium","LD-HR",6,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_c_l_LD-HR_1","BAU","central","light","LD-HR",1,"winterwheat",678.38,0,6.8,2271.2,0,0.440295878830574,0,6.8,0,0,1464,101,52,153,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_c_l_LD-HR_2","BAU","central","light","LD-HR",2,"winterwheat",486.099228153587,0,5.78830949694606,1933.29537197998,0,0.517717491283923,0,5.78830949694606,0,60.5310810810811,1279.36851167624,106.054980239584,54.5943032830691,160.649283522653,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_c_l_LD-HR_3","BAU","central","light","LD-HR",3,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_c_l_LD-HR_4","BAU","central","light","LD-HR",4,"winterwheat",526.108549520106,0,5.95119466947818,1987.69901960571,0,0.503643896747378,0,5.95119466947818,0,154.906486486487,1309.09302717977,99.115795166338,51.2486824933237,150.364477659662,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_c_l_LD-HR_5","BAU","central","light","LD-HR",5,"winterwheat",431.966031392308,0,5.49189551460241,1834.2931018772,0,0.545320778043235,0,5.49189551460241,0,52.5786486486486,1225.27137567242,106.086346341994,54.5989979381217,160.685344280115,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_c_l_LD-HR_6","BAU","central","light","LD-HR",6,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_e_h_LD-HR_1","BAU","east","heavy","LD-HR",1,"winterwheat",1008.58,0,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,128,65,193,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-HR_2","BAU","east","heavy","LD-HR",2,"winterwheat",805.446716486231,0,7.84379939803358,2619.82899894322,0,0.3818013148833,0,7.84379939803358,0,40.1871621621622,1654.49267327131,127.658516421884,64.7679877196794,192.426504141563,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-HR_3","BAU","east","heavy","LD-HR",3,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_e_h_LD-HR_4","BAU","east","heavy","LD-HR",4,"winterwheat",902.482097381307,0,8.37152864696393,2796.09056808595,0,0.357845565565394,0,8.37152864696393,0,107.394189189189,1750.80561355888,127.191185929909,64.5123302476684,191.703516177577,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-HR_5","BAU","east","heavy","LD-HR",5,"winterwheat",741.592536754998,0,7.49516702285766,2503.38578563446,0,0.399472018133595,0,7.49516702285766,0,22.0522972972973,1590.8683473082,127.799933423456,64.8558771297495,192.655810553206,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-HR_6","BAU","east","heavy","LD-HR",6,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_e_m_LD-HR_1","BAU","east","medium","LD-HR",1,"winterwheat",843.43,0,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,114,58,172,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_e_m_LD-HR_2","BAU","east","medium","LD-HR",2,"winterwheat",610.472292986531,0,6.74815065335169,2253.88231821946,0,0.44409059898287,0,6.74815065335169,0,72.6035135135135,1454.5355928229,123.586876291059,63.8622920970197,187.449168388079,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_e_m_LD-HR_3","BAU","east","medium","LD-HR",3,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_e_m_LD-HR_4","BAU","east","medium","LD-HR",4,"winterwheat",653.340809197421,0,6.88939659618632,2301.05846312623,0,0.435034077349677,0,6.88939659618632,0,191.735540540541,1480.31466752812,112.768472566605,57.5894908555351,170.357963422141,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_e_m_LD-HR_5","BAU","east","medium","LD-HR",5,"winterwheat",545.12122732446,0,6.39047570310301,2134.41888483641,0,0.46864656564271,0,6.39047570310301,0,65.4287837837838,1389.26089764643,123.639752741474,63.8799175804913,187.519670321965,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_e_m_LD-HR_6","BAU","east","medium","LD-HR",6,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_e_l_LD-HR_1","BAU","east","light","LD-HR",1,"winterwheat",678.38,0,6.8,2271.2,0,0.440295878830574,0,6.8,0,0,1464,101,52,153,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_e_l_LD-HR_2","BAU","east","light","LD-HR",2,"winterwheat",486.099228153587,0,5.78830949694606,1933.29537197998,0,0.517717491283923,0,5.78830949694606,0,60.5310810810811,1279.36851167624,106.054980239584,54.5943032830691,160.649283522653,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_e_l_LD-HR_3","BAU","east","light","LD-HR",3,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_e_l_LD-HR_4","BAU","east","light","LD-HR",4,"winterwheat",526.108549520106,0,5.95119466947818,1987.69901960571,0,0.503643896747378,0,5.95119466947818,0,154.906486486487,1309.09302717977,99.115795166338,51.2486824933237,150.364477659662,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_e_l_LD-HR_5","BAU","east","light","LD-HR",5,"winterwheat",431.966031392308,0,5.49189551460241,1834.2931018772,0,0.545320778043235,0,5.49189551460241,0,52.5786486486486,1225.27137567242,106.086346341994,54.5989979381217,160.685344280115,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_e_l_LD-HR_6","BAU","east","light","LD-HR",6,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_n_h_LD-LR_1","BAU","north","heavy","LD-LR",1,"winterwheat",1008.58,0,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,128,65,193,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_n_h_LD-LR_2","BAU","north","heavy","LD-LR",2,"winterwheat",807.737948221264,0,7.85654447051804,2624.08585315303,0,0.38120966281655,0,7.85654447051804,0,37.8616216216216,1656.81869245126,127.678518058015,64.7827473182852,192.461265376301,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_n_h_LD-LR_3","BAU","north","heavy","LD-LR",3,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_n_h_LD-LR_4","BAU","north","heavy","LD-LR",4,"winterwheat",913.222875226583,0,8.43108181430524,2815.98132597795,0,0.355423385884825,0,8.43108181430524,0,96.5259459459459,1761.67392308255,127.27248307648,64.5585647794889,191.831047855969,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_n_h_LD-LR_5","BAU","north","heavy","LD-LR",5,"winterwheat",744.254409258334,0,7.5099866202173,2508.33553115258,0,0.398698017862514,0,7.5099866202173,0,19.3481081081081,1593.57287660314,127.824537647628,64.8739296971764,192.698467344804,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_n_h_LD-LR_6","BAU","north","heavy","LD-LR",6,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_n_m_LD-LR_1","BAU","north","medium","LD-LR",1,"winterwheat",843.43,0,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,114,58,172,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_n_m_LD-LR_2","BAU","north","medium","LD-LR",2,"winterwheat",658.406891545486,0,7.01303851843901,2342.35486515863,0,0.427008894341469,0,7.01303851843901,0,24.2648648648649,1502.87575424726,123.892922394189,63.9643074647296,187.857229858919,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_n_m_LD-LR_3","BAU","north","medium","LD-LR",3,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_n_m_LD-LR_4","BAU","north","medium","LD-LR",4,"winterwheat",786.684739102034,0,7.62715748347367,2547.47059948021,0,0.392742403719416,0,7.62715748347367,0,57.0932432432432,1614.95696632211,113.7398208629,57.9132736209665,171.653094483866,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_n_m_LD-LR_5","BAU","north","medium","LD-LR",5,"winterwheat",600.686339192194,0,6.69729801537719,2236.89753713598,0,0.447060210687459,0,6.69729801537719,0,9.43567567567568,1445.25465615361,123.961237721059,63.9870792403531,187.948316961412,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_n_m_LD-LR_6","BAU","north","medium","LD-LR",6,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_n_l_LD-LR_1","BAU","north","light","LD-LR",1,"winterwheat",678.38,0,6.8,2271.2,0,0.440295878830574,0,6.8,0,0,1464,101,52,153,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_n_l_LD-LR_2","BAU","north","light","LD-LR",2,"winterwheat",525.756873392613,0,6.01022271846892,2007.41438796862,0,0.498250154266166,0,6.01022271846892,0,20.0336486486486,1319.86643954172,106.648250378255,54.841315770855,161.48956614911,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_n_l_LD-LR_3","BAU","north","light","LD-LR",3,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_n_l_LD-LR_4","BAU","north","light","LD-LR",4,"winterwheat",636.920946701068,0,6.56779188518534,2193.6424896519,0,0.456049454633443,0,6.56779188518534,0,42.3781081081081,1421.62201904632,100.36283078534,51.718241559917,152.081072345257,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_n_l_LD-LR_5","BAU","north","light","LD-LR",5,"winterwheat",476.291166697712,0,5.7408671335881,1917.44962261843,0,0.52153791944042,0,5.7408671335881,0,7.14121621621622,1270.70835438675,106.86099160184,54.9361960871962,161.797187689036,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_n_l_LD-LR_6","BAU","north","light","LD-LR",6,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_c_h_LD-LR_1","BAU","central","heavy","LD-LR",1,"winterwheat",1008.58,0,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,128,65,193,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_c_h_LD-LR_2","BAU","central","heavy","LD-LR",2,"winterwheat",807.881466588295,0,7.85734232879525,2624.35233781761,0,0.381171392795608,0,7.85734232879525,0,37.7156756756757,1656.96430420116,127.679757400687,64.7835994222878,192.463356822975,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_c_h_LD-LR_3","BAU","central","heavy","LD-LR",3,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_c_h_LD-LR_4","BAU","central","heavy","LD-LR",4,"winterwheat",913.338282372191,0,8.43172122285128,2816.19488843233,0,0.355395978622428,0,8.43172122285128,0,96.4085135135135,1761.79061411277,127.273343047121,64.5589886934634,191.832331740584,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_c_h_LD-LR_5","BAU","central","heavy","LD-LR",5,"winterwheat",744.395657791564,0,7.51077251557601,2508.59802020239,0,0.398656086802942,0,7.51077251557601,0,19.2040540540541,1593.71630046743,127.825829320314,64.8748133555496,192.700642675864,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_c_h_LD-LR_6","BAU","central","heavy","LD-LR",6,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_c_m_LD-LR_1","BAU","central","medium","LD-LR",1,"winterwheat",843.43,0,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,114,58,172,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_c_m_LD-LR_2","BAU","central","medium","LD-LR",2,"winterwheat",658.406891545486,0,7.01303851843901,2342.35486515863,0,0.427008894341469,0,7.01303851843901,0,24.2648648648649,1502.87575424726,123.892922394189,63.9643074647296,187.857229858919,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_c_m_LD-LR_3","BAU","central","medium","LD-LR",3,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_c_m_LD-LR_4","BAU","central","medium","LD-LR",4,"winterwheat",786.684739102034,0,7.62715748347367,2547.47059948021,0,0.392742403719416,0,7.62715748347367,0,57.0932432432432,1614.95696632211,113.7398208629,57.9132736209665,171.653094483866,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_c_m_LD-LR_5","BAU","central","medium","LD-LR",5,"winterwheat",600.686339192194,0,6.69729801537719,2236.89753713598,0,0.447060210687459,0,6.69729801537719,0,9.43567567567568,1445.25465615361,123.961237721059,63.9870792403531,187.948316961412,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_c_m_LD-LR_6","BAU","central","medium","LD-LR",6,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_c_l_LD-LR_1","BAU","central","light","LD-LR",1,"winterwheat",678.38,0,6.8,2271.2,0,0.440295878830574,0,6.8,0,0,1464,101,52,153,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_c_l_LD-LR_2","BAU","central","light","LD-LR",2,"winterwheat",525.756873392613,0,6.01022271846892,2007.41438796862,0,0.498250154266166,0,6.01022271846892,0,20.0336486486486,1319.86643954172,106.648250378255,54.841315770855,161.48956614911,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_c_l_LD-LR_3","BAU","central","light","LD-LR",3,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_c_l_LD-LR_4","BAU","central","light","LD-LR",4,"winterwheat",636.920946701068,0,6.56779188518534,2193.6424896519,0,0.456049454633443,0,6.56779188518534,0,42.3781081081081,1421.62201904632,100.36283078534,51.718241559917,152.081072345257,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_c_l_LD-LR_5","BAU","central","light","LD-LR",5,"winterwheat",476.291166697712,0,5.7408671335881,1917.44962261843,0,0.52153791944042,0,5.7408671335881,0,7.14121621621622,1270.70835438675,106.86099160184,54.9361960871962,161.797187689036,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_c_l_LD-LR_6","BAU","central","light","LD-LR",6,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_e_h_LD-LR_1","BAU","east","heavy","LD-LR",1,"winterwheat",1008.58,0,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,128,65,193,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-LR_2","BAU","east","heavy","LD-LR",2,"winterwheat",834.572252500067,0,8.00566020251261,2673.89050763921,0,0.373998095939874,0,8.00566020251261,0,10.6462162162162,1684.03278777662,127.908409269721,64.9322451864168,192.840654456137,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-LR_3","BAU","east","heavy","LD-LR",3,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_e_h_LD-LR_4","BAU","east","heavy","LD-LR",4,"winterwheat",990.590251630178,0,8.86009812475192,2959.27277366714,0,0.337940061256965,0,8.86009812475192,0,18.2314864864865,1839.96831621502,127.859393218286,64.898671366558,192.758064584844,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-LR_5","BAU","east","heavy","LD-LR",5,"winterwheat",761.479761518245,0,7.60586285108899,2540.35819226372,0,0.393645518505622,0,7.60586285108899,0,1.84986486486486,1611.07000572143,127.983082658249,64.9871615449324,192.970244203181,233.96,72,168.66,182,656.62,487.96,1345.142857,1978.57345,151.2408,0,43.46694179,3518.424049,0
"BAU_e_h_LD-LR_6","BAU","east","heavy","LD-LR",6,"wosr",498.7,0,3.35,1654.9,0,0.604266118798719,0,0,0,0,1345.25,211,111,322,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1663.150282,41,0,55.92590348,2921.790471,0
"BAU_e_m_LD-LR_1","BAU","east","medium","LD-LR",1,"winterwheat",843.43,0,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,114,58,172,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_e_m_LD-LR_2","BAU","east","medium","LD-LR",2,"winterwheat",658.406891545486,0,7.01303851843901,2342.35486515863,0,0.427008894341469,0,7.01303851843901,0,24.2648648648649,1502.87575424726,123.892922394189,63.9643074647296,187.857229858919,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_e_m_LD-LR_3","BAU","east","medium","LD-LR",3,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_e_m_LD-LR_4","BAU","east","medium","LD-LR",4,"winterwheat",786.684739102034,0,7.62715748347367,2547.47059948021,0,0.392742403719416,0,7.62715748347367,0,57.0932432432432,1614.95696632211,113.7398208629,57.9132736209665,171.653094483866,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,41.56689883,2520.187526,0
"BAU_e_m_LD-LR_5","BAU","east","medium","LD-LR",5,"winterwheat",600.686339192194,0,6.69729801537719,2236.89753713598,0,0.447060210687459,0,6.69729801537719,0,9.43567567567568,1445.25465615361,123.961237721059,63.9870792403531,187.948316961412,233.96,72,168.66,182,656.62,487.96,1345.142857,982.23697,151.2408,0,73.4481337,2552.068761,0
"BAU_e_m_LD-LR_6","BAU","east","medium","LD-LR",6,"wosr",358.55,0,2.86,1412.84,0,0.707794230061437,0,0,0,0,1181.1,195,103,298,241.8,23.49,67.26,192,524.55,457.29,1161.714286,829.348723,41,0,46.25251689,2078.315526,0
"BAU_e_l_LD-LR_1","BAU","east","light","LD-LR",1,"winterwheat",678.38,0,6.8,2271.2,0,0.440295878830574,0,6.8,0,0,1464,101,52,153,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_e_l_LD-LR_2","BAU","east","light","LD-LR",2,"winterwheat",525.756873392613,0,6.01022271846892,2007.41438796862,0,0.498250154266166,0,6.01022271846892,0,20.0336486486486,1319.86643954172,106.648250378255,54.841315770855,161.48956614911,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_e_l_LD-LR_3","BAU","east","light","LD-LR",3,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"BAU_e_l_LD-LR_4","BAU","east","light","LD-LR",4,"winterwheat",636.920946701068,0,6.56779188518534,2193.6424896519,0,0.456049454633443,0,6.56779188518534,0,42.3781081081081,1421.62201904632,100.36283078534,51.718241559917,152.081072345257,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,39.66685587,2489.532338,0
"BAU_e_l_LD-LR_5","BAU","east","light","LD-LR",5,"winterwheat",476.291166697712,0,5.7408671335881,1917.44962261843,0,0.52153791944042,0,5.7408671335881,0,7.14121621621622,1270.70835438675,106.86099160184,54.9361960871962,161.797187689036,209.96,72,168.66,182,632.62,463.96,1161.714286,1136.910397,151.2408,0,58.2568469,2508.122329,0
"BAU_e_l_LD-LR_6","BAU","east","light","LD-LR",6,"wosr",216.4,0,2.37,1170.78,0,0.854131433745025,0,0,0,0,1016.95,181,95,276,241.8,23.49,67.26,192,524.55,457.29,1161.714286,1136.910397,41,0,36.5791303,2376.203813,0
"MIT_n_h_HD-HR_1","MIT","north","heavy","HD-HR",1,"setaside",132.07,-740.075,0,0,-2744.645,0,-0.364464866885378,0,-8.2175,0,223,45,24,69,0,0,19.93,2,21.93,2,0,147.249013,91.512,0,51.74654148,290.5075545,-3242.6764945
"MIT_n_h_HD-HR_2","MIT","north","heavy","HD-HR",2,"sosr",367.73,-294.530854245973,2.09,1032.46,-1326.84270225666,0.968560525347229,0.544214282807211,0,-7.06378054567861,0,923.15,168,86,254,114.54,36.67,10.21,140,301.42,291.21,611.4285714,953.4744075,61.992,0,52.80123642,1679.696215,-1853.487834
"MIT_n_h_HD-HR_3","MIT","north","heavy","HD-HR",3,"springbarley",644.75,146.05,5.68,1885.76,230.86,0.530290174783642,-0.0739759440150773,0,0,0,1299.36,136,69,205,134.4,76,88.21,151,449.61,361.4,672.5714286,1018.343331,157.112,0,53.87323642,1901.899996,-1019.890475
"MIT_n_h_HD-HR_4","MIT","north","heavy","HD-HR",4,"winterwheat",716.859609693617,-33.7048088345527,7.68991726777944,2568.43236743833,48.567523845582,0.389777423065481,-0.00749208514596272,7.68991726777944,0.145411748040665,51.9194594594595,1626.410665576,131.754765385459,67.9182551284863,199.673020513945,246.32,90,191.56,182,709.88,518.32,1345.142857,1978.57345,189.912,0,62.98523642,3576.613543,43.429494
"MIT_n_h_HD-HR_5","MIT","north","heavy","HD-HR",5,"wosr",621.58,-41.7858710687052,3.36,1659.84,-702.886871885007,0.602467707730866,0.179039097555317,0,-7.07403255055391,0,1348.6,164,85,249,197.22,23.49,65.31,192,478.02,412.71,1100.571429,1568.200246,77.49,0,22.49469493,2768.756369,-764.42768
"MIT_n_h_HD-HR_6","MIT","north","heavy","HD-HR",6,"winterwheat",783.478872456666,284.778872456666,8.06314427530146,2693.09018795069,1038.19018795069,0.372176456393616,-0.232089662405103,8.06314427530146,8.06314427530146,163.674594594595,1694.52546931628,132.788855020776,68.3777418388343,201.16659685961,246.32,90,191.56,182,709.88,518.32,1345.142857,1978.57345,189.912,0,62.98523642,3576.613543,654.823072
"MIT_n_m_HD-HR_1","MIT","north","medium","HD-HR",1,"setaside",141.07,-581.395,0,0,-2433.19,0,-0.411116050327624,0,-7.285,0,223,39,21,60,0,0,19.93,2,21.93,2,0,48.08499478,91.512,0,48.27795667,187.8749514,-2347.0725746
